Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
d263ca6aa3a79b8f992719402963451a	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhodobacterales	F__Rhodobacteraceae	G__NA	S__NA
88ade62a6a8c13a2c4ec65e787139462	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__NA	F__NA	G__Sphingopyxis	S__NA
756284762297fc76bf0ef9efb201fead	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Paenibacillaceae	G__Paenibacillus	S__NA
43feb6a15eb17cf8dfae8f4d51349179	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
fb48bb3d141fde8335947648c1f93e67	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__NA	S__NA
b4925a28e9e5986420384f961abfb1f0	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Micrococcales	F__Microbacteriaceae	G__Chryseoglobus	S__uncultured bacterium
96d0c5512a0745009c920f68eba35a19	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Cryomorphaceae	G__uncultured	S__NA
e33b612119f9ea20eef9b7afeddbb82b	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Streptomycetales	F__Streptomycetaceae	G__Streptomyces	S__NA
48d6ae6e574c2ffc1e683d1f055174ad	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Devosiaceae	G__Devosia	S__NA
1efe2afe8b5ebb7a33f0e8143380dcb8	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
798d589f3b42d144add882260a33a4bd	K__Bacteria	P__Gemmatimonadetes	C__BD2-11 terrestrial group	O__NA	F__NA	G__NA	S__NA
c1e35f27af89ec8a4a6147d4b9406318	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Alteribacillus	S__Bacillus salarius
60ac0c1a40777d79e4a80e3c1a3be1bf	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Solibacterales	F__Solibacteraceae (Subgroup 3)	G__Candidatus Solibacter	S__NA
eb876da465299a1d8a2c0e0a92ec88b1	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__uncultured	G__NA	S__NA
581b9c7b2dd1dca7283350fdfe962b6b	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Xanthobacteraceae	G__Bradyrhizobium	S__NA
94b56a9782ca7aa2b7870ee15b7aa96b	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhodobacterales	F__Rhodobacteraceae	G__Amaricoccus	S__uncultured bacterium
bc66f09f8b4c9605e036ad44c39be9be	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Acidithiobacillales	F__Acidithiobacillaceae	G__TX1A-55	S__uncultured bacterium
ed7bf5c5c7f7adcef94668c861ce8965	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Pseudonocardiales	F__Pseudonocardiaceae	G__Crossiella	S__uncultured bacterium
5b7223425768bd4d42dbedc148dd80d9	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
708f749b2da02ddc0acaa8fb58858eda	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
d078d8aca5bb335174d95acc698e2f5f	K__Bacteria	P__Chlamydiae	C__Chlamydiae	O__Chlamydiales	F__Parachlamydiaceae	G__NA	S__NA
1ceee5a37c39bbeb22949592448fb86e	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__NA	S__NA
b0c7b4fb1e26839d36f446b751e13d3c	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Cytophagales	F__Microscillaceae	G__uncultured	S__NA
bd51f712fd8eabef063da0954ee53630	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__uncultured	G__NA	S__NA
c1798b74b392b68423f9c6637bd6e81c	K__Bacteria	P__Cyanobacteria	C__Sericytochromatia	O__metagenome	F__metagenome	G__metagenome	S__metagenome
024e15784ffd33013f1b5a35f21b4622	K__Bacteria	P__Firmicutes	C__Clostridia	O__Clostridiales	F__Clostridiaceae 1	G__NA	S__NA
1627911797015d6724047db965721514	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhodobacterales	F__Rhodobacteraceae	G__Loktanella	S__NA
7e10d39c2cad7a09508470146319c038	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Alkalibacillus	S__NA
ee63a3648c7594f332a756152685f0b1	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
450d7f54b02e280be3da3cdfe18f293e	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__KF-JG30-B3	G__NA	S__NA
c0e55fc66b05c8be769416c755c3353b	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Rhizobiaceae	G__Pseudaminobacter	S__uncultured bacterium
05f9fd62b77ac21c7a2fa69b1051bb1f	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Devosiaceae	G__Devosia	S__NA
ff35e3e4cb1581bebb02dd55e52a6794	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__NA	F__NA	G__NA	S__NA
9db52296a78a2ca1803aaed0c4f884b1	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__A0839	G__metagenome	S__metagenome
eaa22eeaf29156f22db6e7d22a0da10d	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Staphylococcaceae	G__Staphylococcus	S__NA
3157fa918bfa1e842da456630f514968	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Rhizobiaceae	G__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	S__NA
7e8df1f25f8bc3f1de28cecfc3e565c9	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
ecf136074856f5d2d8043f3a8d1d2725	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Propionibacteriales	F__Nocardioidaceae	G__Nocardioides	S__NA
9ca7af97a2faaeab41573208790f7f11	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
7b3cb003fead6cbcee89d7f0d20978ef	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
484d4cbafc36a006c119bd3b5c275ea9	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__Burkholderiaceae	G__NA	S__NA
bb8e20a3f20a4c5a4aa69e14a2559d44	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Xanthobacteraceae	G__Bradyrhizobium	S__NA
0c3a85d8aa6c9f70c2d30c96785ef109	K__Bacteria	P__Patescibacteria	C__NA	O__NA	F__NA	G__NA	S__NA
66ab6f4cd6ce60e4af2fc49819cac51a	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Oceanospirillales	F__NA	G__Chromohalobacter	S__NA
4b4afee1d745a52e971fe738e32554bb	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Corynebacteriales	F__Mycobacteriaceae	G__Mycobacterium	S__NA
e76ff06f379b71f043d0db2f7e053e6c	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Tistrellales	F__Geminicoccaceae	G__uncultured	S__uncultured alpha proteobacterium
5a7056968f1432c93b2e6704147bda7f	K__Bacteria	P__Gemmatimonadetes	C__S0134 terrestrial group	O__uncultured bacterium	F__uncultured bacterium	G__uncultured bacterium	S__uncultured bacterium
c8ff364909a2552676ac79b3b0ef4a1c	K__Bacteria	P__Bacteroidetes	C__Rhodothermia	O__Rhodothermales	F__Rhodothermaceae	G__uncultured	S__uncultured bacterium
64ea70372aa606b42f09850819788adc	K__Bacteria	P__Gemmatimonadetes	C__Gemmatimonadetes	O__Gemmatimonadales	F__Gemmatimonadaceae	G__NA	S__NA
1137d58f54cfd3414320b8ef1a2b6ebe	K__Bacteria	P__Cyanobacteria	C__Sericytochromatia	O__uncultured cyanobacterium	F__uncultured cyanobacterium	G__uncultured cyanobacterium	S__uncultured cyanobacterium
6b1eead92c7b81e67d5317a08500dc3a	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Kineosporiales	F__Kineosporiaceae	G__Quadrisphaera	S__NA
29397768d17c3a8a71ba430e4e37cc07	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
33a5602597022d1fdc3c7394e8cbabd3	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Xanthobacteraceae	G__Rhodoplanes	S__NA
9175729a842c0886d6321b1b8b9a5de7	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
425cb08e76a966b15af4e6c7daddd627	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Geobacillus	S__NA
1e44e953a43e303bb875a2d6ab9e072c	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Reyranellales	F__Reyranellaceae	G__uncultured	S__uncultured alpha proteobacterium
6e959f31496d588e1a9cdc1a99bc4699	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__NA	G__IS-44	S__NA
00ba9cee99253c40a8ad6fd429317c80	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
95791775268b6d96e8a6e96eeac97283	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__Burkholderiaceae	G__NA	S__NA
9d2be96c9dccc0168176d6b241b06f10	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Cytophagales	F__Microscillaceae	G__NA	S__NA
a4b91db66900e1a27d8ab49cd359cc43	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Reyranellales	F__Reyranellaceae	G__Reyranella	S__NA
6f579461724f0db0daa9f2b3bdd1dde8	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Rhizobiaceae	G__NA	S__NA
7cc8e3062cd5e4b4a8d1f82d69f7be76	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Steroidobacterales	F__Steroidobacteraceae	G__NA	S__NA
d9e95c911a4dd062998ef3af453a06b3	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__NA	G__IS-44	S__NA
f43f8502d69b5beab5c2c0ad0c0754c2	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__uncultured	S__NA
62162ba962f4d4c4edb83a4b199537a3	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__Flavobacterium	S__NA
ea7d3e4609cf7ff3c6b86f7e5c344f82	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__CCD24	F__NA	G__NA	S__NA
3d83cd13ea74d2099c0c490f0ed88d38	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Devosiaceae	G__Devosia	S__NA
d0446369f36e9bf29ce8d9eddab79ea2	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__Gaiellaceae	G__Gaiella	S__NA
eafb11e539ea4925f43afa0b2c487e05	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
3adc4cd0a2f73aeb4fed3459c2254720	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__uncultured	G__NA	S__NA
23ec8a5d5ea42ef3dc1315c674d66cf9	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Acidobacteriales	F__uncultured	G__NA	S__NA
05e0f1dc7ed5bc613c5cb0e436a13b34	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__NA	G__NA	S__NA
70efecefd54cf770b87f99a15616d2f7	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Xanthobacteraceae	G__uncultured	S__NA
ac8427ad1f134e948a3e25a85da5cb19	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__uncultured	G__uncultured bacterium	S__uncultured bacterium
9e8104f36f3a5c68369949ad3fda3926	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Micromonosporales	F__Micromonosporaceae	G__NA	S__NA
e657d3b4414689adb75a26368bf41edd	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__uncultured	G__NA	S__NA
721d97c86370ce0984e92c95b3269af9	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__Burkholderiaceae	G__Aquabacterium	S__NA
8b684d33c1e1792339c7217b6387edda	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Devosiaceae	G__Devosia	S__NA
b22d3cd73877f242a24684ed79e9968f	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__NA	G__Ellin6067	S__bacterium TG154
08612f628e6083c0b39d5702edb95a3c	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__Rhodanobacteraceae	G__NA	S__NA
1fbe08b952db4e96de48a3b78b40e4cf	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Propionibacteriales	F__Propionibacteriaceae	G__NA	S__NA
a28197f1d778649b3df99ae6d3fea2fd	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__NA	F__Kiloniellaceae	G__Pelagibius	S__NA
8c858b214ec12e078aed5b0d16103e2f	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Caulobacterales	F__Caulobacteraceae	G__Phenylobacterium	S__NA
8ec4659e0983b0dbcb7f4db0570c4151	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__NA	S__NA
6c814b1d50722559b20093619e840888	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
a68283a1c778559413a74fcdd339dde0	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
0812eec565af8a98221bec976777f819	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__NA	G__Enhygromyxa	S__NA
c3cf6197adbd26026142fe5f0945b02b	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Hyphomicrobiaceae	G__Hyphomicrobium	S__NA
1362743da4609a369d824907755c4844	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Micrococcales	F__Microbacteriaceae	G__NA	S__NA
5a928a8824ec17cf88c78cfbcf9f0ef5	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Hyphomicrobiaceae	G__Hyphomicrobium	S__NA
e084a68e9c5253acd4624a3cb03a45d1	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Reyranellales	F__Reyranellaceae	G__uncultured	S__uncultured alpha proteobacterium
262a45c09fc31e68139369bf0411320c	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__Gaiellaceae	G__Gaiella	S__NA
cb3fa157b831df50d19f2467a4418b55	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Solirubrobacterales	F__67-14	G__NA	S__NA
bf1b4059901a3dbc02546b72e0b7ed21	K__Bacteria	P__Patescibacteria	C__NA	O__NA	F__candidate division TM7 bacterium JGI 0001002-L20	G__candidate division TM7 bacterium JGI 0001002-L20	S__candidate division TM7 bacterium JGI 0001002-L20
800d21c775da42c2db7a984fd298b920	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Oligoflexales	F__0319-6G20	G__NA	S__NA
ec29d4441dc0e46162a3cea0d5b5e43e	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
a417c45f1bcb8bb07c71e29fa3fa379e	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Solirubrobacterales	F__67-14	G__NA	S__NA
0a4a3f21a256af2e0c8880baab7d9497	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Micromonosporales	F__Micromonosporaceae	G__NA	S__NA
6f33cbeebe85302a1d87e4a0744a36bf	K__Bacteria	P__Verrucomicrobia	C__Verrucomicrobiae	O__Pedosphaerales	F__Pedosphaeraceae	G__ADurb.Bin063-1	S__NA
458fdb18f659dd2ec011c2d864514950	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Cytophagales	F__Microscillaceae	G__uncultured	S__NA
17f9b45870adff9ab1c21eb6491f87ab	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__NA	F__NA	G__NA	S__NA
5e43bca2736414e60fb83dc59f7f794a	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__NA	G__NA	S__NA
0fd6ebcbb77999d43fd4dd0a6072f1f0	K__Bacteria	P__Patescibacteria	C__NA	O__NA	F__NA	G__NA	S__NA
53fc8c24f5944c051cc5adef7324e490	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__NA	G__uncultured	S__metagenome
751d5547730d97b14a3cc51158923bd6	K__Bacteria	P__Gemmatimonadetes	C__Gemmatimonadetes	O__Gemmatimonadales	F__Gemmatimonadaceae	G__NA	S__NA
b1c08216ffe8fe08b016b68b4c8f75b7	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__Haliangiaceae	G__Haliangium	S__NA
48a56298cab86a427dd3878e24e54656	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
27e363b17b4ffff6bc14dc16466ccc1d	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Corynebacteriales	F__Mycobacteriaceae	G__Mycobacterium	S__NA
66c4720aaf6611468fd2b4c2486ac022	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__NA	F__NA	G__NA	S__NA
d9336d50e1b6f922d483fbc22624579f	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Acidobacteriales	F__uncultured	G__uncultured Acidobacteriaceae bacterium	S__uncultured Acidobacteriaceae bacterium
604080b57ab68c54f36989475f04260d	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__Flavobacterium	S__NA
ad8a68e4729f7544d8c36a2a3dc92006	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Cytophagales	F__Cyclobacteriaceae	G__Marinoscillum	S__Flexibacteraceae bacterium MOLA 120
854dc035ab21ecf7eb0dce8ca910c852	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
3c199af07f9d21bff427d679ba3dd5a7	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__uncultured	S__NA
ef411b39fcee7b023e81cea8298d1b84	K__Bacteria	P__Bacteroidetes	C__Rhodothermia	O__Rhodothermales	F__Rhodothermaceae	G__uncultured	S__NA
4cd78229f1388c718598775368fd6dd7	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Cytophagales	F__Microscillaceae	G__uncultured	S__NA
020b675ef63f9c36b8d99be446741dbd	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Solibacterales	F__Solibacteraceae (Subgroup 3)	G__Candidatus Solibacter	S__NA
fb076c7d381c14762972b885aaab9c58	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__Cellvibrio	S__NA
56fbd2717216eb4f94fc2875dd8d23e8	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Caulobacterales	F__Caulobacteraceae	G__Caulobacter	S__NA
f847c3a1a7f5dbee5134a9a73386d512	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Devosiaceae	G__Devosia	S__NA
af2e9d2d60f8a4b7811b6c1391e783ba	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Streptomycetales	F__Streptomycetaceae	G__Streptomyces	S__NA
ecfa8850053e692edf92d7bdd397158a	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__uncultured	G__NA	S__NA
f1e62d868af61d581472a7af9b2ac832	K__Bacteria	P__Verrucomicrobia	C__Verrucomicrobiae	O__Pedosphaerales	F__Pedosphaeraceae	G__NA	S__NA
8dc9186dfdb7db7ba74816351684da25	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__Spongiibacteraceae	G__Litorivivens	S__NA
a67ee492bf59666b6969692153ed1cad	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__Rheinheimera	S__NA
bd808f24297be2a0e7b5b7900e3f90e7	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Pseudonocardiales	F__Pseudonocardiaceae	G__Actinophytocola	S__NA
bf1b0d8273789c0f9333f3d23668cc16	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__uncultured	G__NA	S__NA
dba547ae7749d4a1571ee2c65d7a5cfb	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Gammaproteobacteria Incertae Sedis	F__Unknown Family	G__Acidibacter	S__uncultured proteobacterium
cf337bfd08ac7fe09bcdd46c7d62a53a	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Micrococcales	F__Micrococcaceae	G__NA	S__NA
76ffbd8ae8b74f6e2ed96e6a3b83980a	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhodobacterales	F__Rhodobacteraceae	G__NA	S__NA
051819aebb138ee801cc4ca5f0602ff8	K__Bacteria	P__Actinobacteria	C__Acidimicrobiia	O__Microtrichales	F__Ilumatobacteraceae	G__Ilumatobacter	S__NA
66ee6a7905e2decf45fb4737ac708eb0	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhodospirillales	F__Terasakiellaceae	G__uncultured	S__alpha proteobacterium GMD37C8
89abf377cba3f97ee5d54efd67ce1906	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__uncultured	G__metagenome	S__metagenome
e611831ef97d9f9f901ca0ba7fd47ee4	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
7a32c897f16453ebbe563cec940bd2a8	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Pseudonocardiales	F__Pseudonocardiaceae	G__Actinophytocola	S__NA
ba63ab3dcf27eac5fc38e157c8a55544	K__Bacteria	P__Bacteroidetes	C__Rhodothermia	O__Rhodothermales	F__Rhodothermaceae	G__uncultured	S__NA
f6ea55d004e8befea904948a0ad1d890	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__NA	S__NA
9bb799f37baea366a97ac29a68bde06e	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__NA	S__NA
509f009de89be53f1675943f6f173369	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__NA	G__NA	S__NA
c6a69e7ecfb7cec800089e3c82aafcb9	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__Gaiellaceae	G__Gaiella	S__NA
48ca554acb3624b66b33f238e1bc5d47	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__Haliangiaceae	G__Haliangium	S__NA
343e9785d0a27be9ecbdc0e9623234d6	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Caulobacterales	F__Caulobacteraceae	G__Caulobacter	S__NA
f6ec0e0a75d865e98ca403829f5ce6b7	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__KF-JG30-B3	G__NA	S__NA
40b180df9c1668867aead448490a180a	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__uncultured	S__NA
493f0981023113ee71922b7cd866ec84	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Stappiaceae	G__Labrenzia	S__NA
491d3821e24fc9c519838b8e30ea523c	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rickettsiales	F__Mitochondria	G__NA	S__NA
b33d4874c43a03faa5184658b14f31cb	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__Burkholderiaceae	G__Rhizobacter	S__NA
520a690841ee55161c1250d9e8717430	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Steroidobacterales	F__Woeseiaceae	G__NA	S__NA
17de69c43052e6d33ff419fca19a920b	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Salinisphaerales	F__NA	G__NA	S__NA
1399d2a4584b05c9c31ea5a6bd523338	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
5bf77254bea02f091d8a01ed8d10b787	K__Bacteria	P__Gemmatimonadetes	C__Gemmatimonadetes	O__Gemmatimonadales	F__Gemmatimonadaceae	G__NA	S__NA
533f7ac84f66da511a2f22923cf1b558	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Solirubrobacterales	F__67-14	G__NA	S__NA
47d279ec1926c1d74042b81d3cabfe06	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Caulobacterales	F__Caulobacteraceae	G__Phenylobacterium	S__NA
3252a57cf0816759cdba4d408fc01082	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Acidobacteriales	F__uncultured	G__uncultured Acidobacteriaceae bacterium	S__uncultured Acidobacteriaceae bacterium
710dcea4bdeb048159b826d65111511f	K__Bacteria	P__Verrucomicrobia	C__Verrucomicrobiae	O__Pedosphaerales	F__Pedosphaeraceae	G__NA	S__NA
f4a55c5a68900609d43c52b7268e03ed	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhodobacterales	F__Rhodobacteraceae	G__uncultured	S__Rhodobacteraceae bacterium SK1
b656728760d134ff9d0266724f3790b2	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Solirubrobacterales	F__Solirubrobacteraceae	G__NA	S__NA
6929ec7c5f5e0c536d5615253ac1b441	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Caulobacterales	F__Caulobacteraceae	G__Caulobacter	S__NA
be0f846f1d306f79910f4fe858788344	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__KI89A clade	F__NA	G__NA	S__NA
defad7006f9e2f7155fa4ddd1cfa4155	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__NA	F__NA	G__Ellin6055	S__NA
c35d9a7fcbff252b55de8ff5c8ac0cf5	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__NS9 marine group	G__NA	S__NA
1a65c2ebd9145ff2c2fe1bb51abe99ed	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__Gaiellaceae	G__Gaiella	S__NA
